faixa;veh_id;timestamp;velocidade;comprimento
1;veh_314;2016-08-10 00:21:45;89.1;8.8
0;veh_307;2016-08-10 00:21:46;84.1;16.2
1;veh_346;2016-08-10 00:21:47;87.4;3.0
1;veh_344;2016-08-10 00:22:05;106.3;5.8
0;veh_326;2016-08-10 00:22:06;101.7;2.1
1;veh_356;2016-08-10 00:22:07;100.5;1.0
0;veh_358;2016-08-10 00:22:13;88.0;11.7
1;veh_360;2016-08-10 00:22:13;109.3;6.4
0;veh_366;2016-08-10 00:22:31;108.8;2.0
0;veh_349;2016-08-10 00:22:35;87.7;13.4
0;veh_340;2016-08-10 00:22:38;104.6;3.0
0;veh_338;2016-08-10 00:22:42;104.8;5.3
0;veh_335;2016-08-10 00:22:47;94.4;6.7
0;veh_370;2016-08-10 00:22:48;99.3;5.6
0;veh_371;2016-08-10 00:22:54;100.8;6.8
0;veh_372;2016-08-10 00:23:04;88.5;13.8
1;veh_348;2016-08-10 00:23:09;108.0;3.7
0;veh_374;2016-08-10 00:23:10;89.4;11.8
0;veh_375;2016-08-10 00:23:13;89.1;5.8
0;veh_350;2016-08-10 00:23:22;109.0;5.7
0;veh_347;2016-08-10 00:23:33;88.6;3.0
0;veh_380;2016-08-10 00:23:35;82.9;18.6
1;veh_361;2016-08-10 00:23:47;102.2;5.0
0;veh_383;2016-08-10 00:23:48;88.0;8.7
0;veh_351;2016-08-10 00:23:51;86.8;6.2
1;veh_359;2016-08-10 00:24:07;92.9;3.2
1;veh_391;2016-08-10 00:24:08;91.5;4.4
0;veh_389;2016-08-10 00:24:08;92.9;3.0
0;veh_395;2016-08-10 00:24:35;82.7;18.4
1;veh_377;2016-08-10 00:24:36;109.7;5.8
1;veh_373;2016-08-10 00:24:39;97.6;5.5
0;veh_396;2016-08-10 00:24:39;83.4;15.4
0;veh_402;2016-08-10 00:24:55;107.3;6.1
0;veh_381;2016-08-10 00:25:02;103.6;3.4
0;veh_406;2016-08-10 00:25:04;104.1;6.9
1;veh_384;2016-08-10 00:25:07;107.0;3.0
0;veh_379;2016-08-10 00:25:09;92.3;6.7
0;veh_412;2016-08-10 00:25:20;102.9;4.3
0;veh_387;2016-08-10 00:25:29;96.2;2.9
0;veh_415;2016-08-10 00:25:33;106.8;1.5
0;veh_419;2016-08-10 00:25:44;110.0;3.1
0;veh_423;2016-08-10 00:26:05;106.8;6.1
0;veh_404;2016-08-10 00:26:20;106.8;2.9
0;veh_393;2016-08-10 00:26:21;82.8;16.2
0;veh_425;2016-08-10 00:26:23;87.9;5.9
1;veh_430;2016-08-10 00:26:27;109.9;3.1
0;veh_397;2016-08-10 00:26:27;86.4;9.0
0;veh_409;2016-08-10 00:26:35;107.1;4.2
0;veh_436;2016-08-10 00:26:48;96.5;3.0
0;veh_442;2016-08-10 00:27:06;106.7;4.0
0;veh_414;2016-08-10 00:27:17;87.0;12.6
1;veh_418;2016-08-10 00:27:18;99.5;6.7
0;veh_432;2016-08-10 00:27:59;105.5;3.0
0;veh_449;2016-08-10 00:28:25;107.3;4.8
0;veh_439;2016-08-10 00:28:27;100.8;3.7
1;veh_450;2016-08-10 00:28:30;107.3;3.7
0;veh_440;2016-08-10 00:28:37;96.0;6.2
1;veh_452;2016-08-10 00:28:40;103.7;1.3
0;veh_451;2016-08-10 00:28:41;95.1;2.2
0;veh_453;2016-08-10 00:28:45;106.9;4.2
0;veh_445;2016-08-10 00:29:09;105.4;6.7
0;veh_458;2016-08-10 00:29:18;85.9;5.8
1;veh_460;2016-08-10 00:29:19;87.8;7.4
1;veh_462;2016-08-10 00:29:22;96.5;6.9
0;veh_463;2016-08-10 00:29:27;109.4;3.5
0;veh_447;2016-08-10 00:30:05;89.1;8.9
0;veh_457;2016-08-10 00:30:30;109.3;5.1
0;veh_465;2016-08-10 00:30:57;106.6;2.1
0;veh_482;2016-08-10 00:31:05;82.6;16.2
0;veh_466;2016-08-10 00:31:10;103.0;2.1
0;veh_476;2016-08-10 00:31:23;103.5;2.0
1;veh_490;2016-08-10 00:31:36;106.8;4.5
0;veh_468;2016-08-10 00:31:54;107.1;6.1
1;veh_496;2016-08-10 00:31:58;106.8;3.1
0;veh_495;2016-08-10 00:32:01;93.0;2.2
1;veh_499;2016-08-10 00:32:03;106.7;6.3
1;veh_500;2016-08-10 00:32:05;108.0;6.5
0;veh_497;2016-08-10 00:32:06;89.1;13.5
0;veh_501;2016-08-10 00:32:12;97.7;5.4
0;veh_475;2016-08-10 00:32:18;103.3;4.1
0;veh_481;2016-08-10 00:32:20;108.6;3.9
0;veh_469;2016-08-10 00:32:32;88.8;12.9
1;veh_485;2016-08-10 00:32:36;108.1;2.9
1;veh_488;2016-08-10 00:32:45;107.2;3.9
0;veh_507;2016-08-10 00:32:45;75.7;9.6
1;veh_513;2016-08-10 00:32:47;106.9;6.7
0;veh_516;2016-08-10 00:32:54;95.9;1.2
0;veh_489;2016-08-10 00:33:00;101.5;5.3
0;veh_492;2016-08-10 00:33:14;110.1;6.3
1;veh_524;2016-08-10 00:33:18;105.9;2.9
0;veh_522;2016-08-10 00:33:19;87.8;7.3
1;veh_498;2016-08-10 00:33:23;106.7;6.9
1;veh_530;2016-08-10 00:33:32;109.8;7.0
0;veh_491;2016-08-10 00:33:34;82.4;16.1
1;veh_531;2016-08-10 00:33:36;107.9;5.8
0;veh_534;2016-08-10 00:33:41;107.5;3.4
0;veh_536;2016-08-10 00:33:52;89.8;13.6
0;veh_509;2016-08-10 00:33:54;100.0;2.6
1;veh_502;2016-08-10 00:34:01;88.9;12.5
0;veh_540;2016-08-10 00:34:02;88.9;3.9
1;veh_541;2016-08-10 00:34:03;87.5;3.7
0;veh_503;2016-08-10 00:34:11;83.4;15.6
0;veh_545;2016-08-10 00:34:21;109.5;1.6
1;veh_517;2016-08-10 00:34:31;98.3;1.2
0;veh_512;2016-08-10 00:34:31;88.8;12.0
1;veh_515;2016-08-10 00:34:36;88.6;8.4
0;veh_550;2016-08-10 00:34:36;89.9;1.8
1;veh_521;2016-08-10 00:34:38;90.3;3.4
1;veh_523;2016-08-10 00:34:40;105.6;6.0
0;veh_553;2016-08-10 00:34:40;89.1;8.6
0;veh_555;2016-08-10 00:34:42;100.8;2.0
0;veh_525;2016-08-10 00:34:44;107.4;2.8
0;veh_528;2016-08-10 00:34:48;107.1;5.6
0;veh_519;2016-08-10 00:34:58;84.2;17.8
1;veh_559;2016-08-10 00:34:59;89.4;7.8
1;veh_539;2016-08-10 00:35:05;109.9;1.8
0;veh_563;2016-08-10 00:35:05;87.6;8.3
0;veh_556;2016-08-10 00:35:19;107.4;5.2
0;veh_574;2016-08-10 00:35:24;95.7;2.6
0;veh_533;2016-08-10 00:35:33;84.8;19.3
0;veh_537;2016-08-10 00:35:36;92.7;1.5
1;veh_566;2016-08-10 00:35:42;99.8;2.5
0;veh_583;2016-08-10 00:35:42;88.7;12.5
0;veh_552;2016-08-10 00:35:54;110.0;6.5
0;veh_579;2016-08-10 00:36:13;101.5;6.3
1;veh_557;2016-08-10 00:36:21;103.9;3.3
0;veh_596;2016-08-10 00:36:21;103.0;2.5
0;veh_597;2016-08-10 00:36:24;100.4;5.6
0;veh_602;2016-08-10 00:36:35;108.8;6.4
0;veh_561;2016-08-10 00:36:43;89.0;7.9
1;veh_575;2016-08-10 00:36:44;105.2;5.7
1;veh_573;2016-08-10 00:36:53;101.2;2.3
1;veh_609;2016-08-10 00:36:54;102.2;4.8
0;veh_562;2016-08-10 00:36:56;82.4;16.6
1;veh_580;2016-08-10 00:37:04;103.9;4.3
1;veh_584;2016-08-10 00:37:05;103.5;6.6
0;veh_571;2016-08-10 00:37:05;89.0;12.5
1;veh_586;2016-08-10 00:37:11;109.7;4.0
0;veh_582;2016-08-10 00:37:13;96.9;1.8
0;veh_588;2016-08-10 00:37:21;103.8;4.9
0;veh_591;2016-08-10 00:37:23;110.2;3.8
0;veh_589;2016-08-10 00:37:27;99.6;3.4
0;veh_620;2016-08-10 00:37:42;87.7;8.4
0;veh_621;2016-08-10 00:37:48;89.0;8.5
0;veh_625;2016-08-10 00:37:56;105.4;1.5
0;veh_631;2016-08-10 00:38:13;82.5;18.4
0;veh_608;2016-08-10 00:38:21;99.2;4.3
1;veh_635;2016-08-10 00:38:22;108.6;3.9
0;veh_603;2016-08-10 00:38:26;87.4;12.5
0;veh_614;2016-08-10 00:38:30;108.8;3.0
1;veh_615;2016-08-10 00:38:38;108.9;3.5
0;veh_628;2016-08-10 00:38:39;96.7;2.4
0;veh_640;2016-08-10 00:38:42;100.3;5.4
0;veh_616;2016-08-10 00:38:48;88.8;12.3
0;veh_647;2016-08-10 00:38:53;105.8;5.2
0;veh_648;2016-08-10 00:38:56;102.8;3.1
0;veh_654;2016-08-10 00:39:14;83.5;19.4
0;veh_618;2016-08-10 00:39:30;84.3;18.6
0;veh_643;2016-08-10 00:39:32;83.2;16.1
0;veh_623;2016-08-10 00:39:43;84.7;19.7
0;veh_669;2016-08-10 00:39:51;88.1;13.6
0;veh_637;2016-08-10 00:39:56;107.9;6.9
0;veh_674;2016-08-10 00:40:09;82.7;15.3
1;veh_646;2016-08-10 00:40:12;108.1;6.4
0;veh_677;2016-08-10 00:40:14;106.9;6.8
0;veh_673;2016-08-10 00:40:27;108.1;5.3
0;veh_651;2016-08-10 00:40:29;108.6;5.5
0;veh_685;2016-08-10 00:40:33;89.7;9.3
0;veh_645;2016-08-10 00:40:34;92.6;2.9
0;veh_689;2016-08-10 00:40:45;84.9;17.4
0;veh_690;2016-08-10 00:40:50;98.5;4.1
1;veh_661;2016-08-10 00:40:52;108.1;5.5
1;veh_695;2016-08-10 00:40:53;105.5;1.9
0;veh_650;2016-08-10 00:40:56;82.3;19.3
1;veh_683;2016-08-10 00:40:56;104.4;6.2
0;veh_652;2016-08-10 00:40:58;82.8;16.7
1;veh_696;2016-08-10 00:41:00;109.4;5.8
0;veh_662;2016-08-10 00:41:08;96.7;6.9
0;veh_699;2016-08-10 00:41:10;109.3;4.6
0;veh_670;2016-08-10 00:41:14;106.9;1.4
0;veh_668;2016-08-10 00:41:16;98.4;2.8
0;veh_702;2016-08-10 00:41:27;87.1;10.3
1;veh_675;2016-08-10 00:41:27;108.7;6.0
0;veh_671;2016-08-10 00:41:35;88.8;11.9
0;veh_705;2016-08-10 00:41:37;83.4;19.4
0;veh_679;2016-08-10 00:41:43;106.1;5.8
0;veh_713;2016-08-10 00:41:49;87.9;11.9
0;veh_676;2016-08-10 00:41:53;87.1;8.5
0;veh_715;2016-08-10 00:41:59;108.7;4.4
0;veh_717;2016-08-10 00:42:06;86.7;7.8
0;veh_691;2016-08-10 00:42:11;109.6;5.8
0;veh_692;2016-08-10 00:42:13;109.8;5.3
0;veh_693;2016-08-10 00:42:22;101.7;3.6
0;veh_697;2016-08-10 00:42:29;106.2;4.7
1;veh_720;2016-08-10 00:42:30;107.6;2.9
0;veh_728;2016-08-10 00:42:54;108.3;3.7
0;veh_729;2016-08-10 00:43:01;87.9;13.0
1;veh_710;2016-08-10 00:43:01;109.1;2.1
0;veh_712;2016-08-10 00:43:09;104.9;2.6
0;veh_734;2016-08-10 00:43:18;108.8;5.6
0;veh_716;2016-08-10 00:43:29;105.7;6.0
0;veh_723;2016-08-10 00:43:56;108.4;4.0
0;veh_737;2016-08-10 00:44:07;108.4;3.8
0;veh_721;2016-08-10 00:44:24;84.3;18.4
1;veh_731;2016-08-10 00:44:26;107.7;3.1
0;veh_732;2016-08-10 00:44:28;109.9;3.9
0;veh_730;2016-08-10 00:44:29;110.1;3.9
0;veh_727;2016-08-10 00:44:51;84.0;18.0
0;veh_739;2016-08-10 00:45:00;83.0;17.6
0;veh_736;2016-08-10 00:45:06;100.3;3.0
0;veh_738;2016-08-10 00:46:03;107.2;6.5
0;veh_755;2016-08-10 00:46:24;88.5;14.3
1;veh_761;2016-08-10 00:46:27;107.6;1.6
0;veh_760;2016-08-10 00:46:30;88.0;11.1
1;veh_767;2016-08-10 00:46:32;108.7;6.9
0;veh_763;2016-08-10 00:46:35;86.8;10.3
0;veh_770;2016-08-10 00:46:40;98.4;3.0
0;veh_740;2016-08-10 00:46:46;87.6;12.4
0;veh_776;2016-08-10 00:46:49;106.0;2.6
0;veh_747;2016-08-10 00:47:11;107.2;1.9
0;veh_790;2016-08-10 00:47:24;84.5;19.7
0;veh_745;2016-08-10 00:47:35;84.9;16.0
1;veh_798;2016-08-10 00:47:41;101.7;4.5
0;veh_796;2016-08-10 00:47:42;84.3;15.9
0;veh_762;2016-08-10 00:47:54;107.4;3.4
1;veh_791;2016-08-10 00:47:55;107.2;6.2
0;veh_805;2016-08-10 00:47:56;109.2;6.4
0;veh_765;2016-08-10 00:48:01;103.3;6.7
0;veh_771;2016-08-10 00:48:05;105.2;6.4
0;veh_810;2016-08-10 00:48:07;96.7;6.9
0;veh_766;2016-08-10 00:48:20;89.7;8.8
1;veh_804;2016-08-10 00:48:21;109.1;6.2
1;veh_817;2016-08-10 00:48:26;108.1;5.0
0;veh_814;2016-08-10 00:48:27;84.3;15.4
0;veh_774;2016-08-10 00:48:29;89.0;1.6
1;veh_784;2016-08-10 00:48:29;109.0;4.9
0;veh_788;2016-08-10 00:48:41;104.5;4.3
1;veh_829;2016-08-10 00:49:10;107.1;4.4
1;veh_830;2016-08-10 00:49:11;106.8;4.2
0;veh_828;2016-08-10 00:49:14;85.9;5.4
0;veh_795;2016-08-10 00:49:19;88.9;11.1
0;veh_807;2016-08-10 00:49:23;110.0;1.4
0;veh_801;2016-08-10 00:49:35;89.1;11.4
0;veh_841;2016-08-10 00:49:56;106.4;2.4
0;veh_818;2016-08-10 00:49:58;108.3;2.4
0;veh_813;2016-08-10 00:50:03;91.9;1.6
1;veh_843;2016-08-10 00:50:05;107.4;1.5
1;veh_820;2016-08-10 00:50:10;102.8;2.7
0;veh_842;2016-08-10 00:50:10;85.8;5.5
0;veh_846;2016-08-10 00:50:20;82.8;5.1
0;veh_816;2016-08-10 00:50:22;82.9;15.2
0;veh_851;2016-08-10 00:50:24;87.3;12.9
0;veh_825;2016-08-10 00:50:37;89.4;10.4
0;veh_827;2016-08-10 00:50:43;95.7;2.3
1;veh_860;2016-08-10 00:50:47;97.4;4.3
0;veh_859;2016-08-10 00:50:49;84.9;6.1
0;veh_861;2016-08-10 00:50:53;84.3;18.6
1;veh_837;2016-08-10 00:50:55;109.9;5.9
0;veh_836;2016-08-10 00:51:17;87.5;9.5
0;veh_869;2016-08-10 00:51:24;108.9;1.7
1;veh_839;2016-08-10 00:51:34;84.0;18.8
0;veh_870;2016-08-10 00:51:34;84.3;6.0
1;veh_845;2016-08-10 00:51:35;85.2;2.2
0;veh_864;2016-08-10 00:51:49;88.4;14.5
0;veh_857;2016-08-10 00:52:20;84.0;16.4
0;veh_884;2016-08-10 00:52:23;87.4;13.1
0;veh_865;2016-08-10 00:52:27;109.9;5.5
0;veh_863;2016-08-10 00:52:45;84.0;15.7
0;veh_894;2016-08-10 00:52:51;108.4;3.5
1;veh_902;2016-08-10 00:53:09;109.5;5.7
0;veh_867;2016-08-10 00:53:16;81.1;4.9
1;veh_871;2016-08-10 00:53:18;89.7;13.0
1;veh_903;2016-08-10 00:53:19;89.8;6.7
0;veh_874;2016-08-10 00:53:38;86.9;9.0
0;veh_907;2016-08-10 00:53:43;89.2;11.5
0;veh_877;2016-08-10 00:53:54;86.9;10.2
0;veh_911;2016-08-10 00:53:57;98.3;2.3
1;veh_882;2016-08-10 00:54:02;87.8;13.8
0;veh_881;2016-08-10 00:54:03;89.3;9.2
1;veh_883;2016-08-10 00:54:04;87.3;5.8
1;veh_905;2016-08-10 00:54:05;86.2;6.6
0;veh_886;2016-08-10 00:54:05;88.5;1.0
1;veh_889;2016-08-10 00:54:14;87.3;12.9
0;veh_914;2016-08-10 00:54:15;86.6;10.4
1;veh_895;2016-08-10 00:54:17;107.4;3.3
0;veh_915;2016-08-10 00:54:19;89.7;4.1
0;veh_891;2016-08-10 00:54:22;88.2;7.2
1;veh_900;2016-08-10 00:54:25;106.3;1.5
0;veh_896;2016-08-10 00:54:26;100.2;3.8
0;veh_920;2016-08-10 00:54:34;84.0;16.9
1;veh_923;2016-08-10 00:54:36;107.7;3.3
0;veh_921;2016-08-10 00:54:36;84.2;1.2
1;veh_922;2016-08-10 00:54:37;88.2;3.0
0;veh_928;2016-08-10 00:54:43;104.0;4.9
1;veh_906;2016-08-10 00:54:59;107.1;4.4
0;veh_901;2016-08-10 00:55:00;84.0;16.5
1;veh_936;2016-08-10 00:55:09;88.4;13.4
0;veh_935;2016-08-10 00:55:09;83.3;19.9
1;veh_910;2016-08-10 00:55:11;89.4;3.6
1;veh_904;2016-08-10 00:55:17;84.6;5.7
0;veh_940;2016-08-10 00:55:18;84.6;8.8
1;veh_942;2016-08-10 00:55:19;90.6;3.6
1;veh_909;2016-08-10 00:55:21;89.1;1.8
0;veh_946;2016-08-10 00:55:27;87.4;7.2
1;veh_930;2016-08-10 00:55:34;95.5;5.0
0;veh_948;2016-08-10 00:55:35;86.5;6.3
1;veh_916;2016-08-10 00:55:45;96.9;6.3
0;veh_913;2016-08-10 00:55:46;87.2;7.1
0;veh_924;2016-08-10 00:56:01;104.9;5.5
1;veh_961;2016-08-10 00:56:10;106.8;6.6
0;veh_960;2016-08-10 00:56:12;83.1;18.7
1;veh_937;2016-08-10 00:56:15;109.7;6.5
0;veh_927;2016-08-10 00:56:16;98.4;6.8
0;veh_938;2016-08-10 00:56:32;105.6;2.3
1;veh_958;2016-08-10 00:56:34;109.5;5.5
0;veh_931;2016-08-10 00:56:38;88.8;12.0
0;veh_945;2016-08-10 00:56:53;108.1;6.4
0;veh_941;2016-08-10 00:56:58;88.2;12.8
0;veh_944;2016-08-10 00:57:00;89.0;9.6
0;veh_971;2016-08-10 00:57:04;86.9;7.3
1;veh_975;2016-08-10 00:57:06;104.0;4.8
1;veh_949;2016-08-10 00:57:12;87.7;11.0
1;veh_954;2016-08-10 00:57:14;89.3;6.8
0;veh_976;2016-08-10 00:57:14;88.5;3.0
1;veh_982;2016-08-10 00:57:17;108.5;4.0
0;veh_981;2016-08-10 00:57:21;86.5;14.0
0;veh_957;2016-08-10 00:57:25;108.0;3.0
0;veh_985;2016-08-10 00:57:35;109.1;2.7
0;veh_986;2016-08-10 00:57:51;83.3;15.5
