faixa;veh_id;timestamp;velocidade;comprimento
1;veh_19030;2016-08-10 05:37:08;82.6;17.9
1;veh_19036;2016-08-10 05:37:10;83.0;1.7
1;veh_19019;2016-08-10 05:37:12;86.5;4.6
1;veh_19039;2016-08-10 05:37:13;85.6;1.1
0;veh_18879;2016-08-10 05:37:14;86.6;4.0
1;veh_19052;2016-08-10 05:37:15;88.8;7.1
1;veh_19071;2016-08-10 05:37:17;93.3;1.9
0;veh_19015;2016-08-10 05:37:18;99.1;3.4
1;veh_19021;2016-08-10 05:37:20;88.2;9.1
1;veh_18940;2016-08-10 05:37:23;87.6;13.7
1;veh_19058;2016-08-10 05:37:24;87.4;3.3
0;veh_19064;2016-08-10 05:37:25;84.7;17.1
1;veh_19031;2016-08-10 05:37:26;87.0;3.3
1;veh_18938;2016-08-10 05:37:27;86.4;1.3
1;veh_19086;2016-08-10 05:37:29;88.2;13.0
0;veh_19044;2016-08-10 05:37:31;83.7;18.1
1;veh_19079;2016-08-10 05:37:33;108.3;4.7
0;veh_19070;2016-08-10 05:37:34;90.3;2.8
1;veh_19209;2016-08-10 05:37:34;100.7;5.0
1;veh_19073;2016-08-10 05:37:36;96.9;3.4
1;veh_19097;2016-08-10 05:37:37;86.9;12.8
1;veh_19210;2016-08-10 05:37:40;101.1;4.8
1;veh_19107;2016-08-10 05:37:42;87.8;14.5
0;veh_19127;2016-08-10 05:37:44;86.4;4.4
1;veh_19134;2016-08-10 05:37:45;84.2;11.5
1;veh_19088;2016-08-10 05:37:47;82.5;10.6
1;veh_19114;2016-08-10 05:37:49;81.8;18.4
0;veh_18950;2016-08-10 05:37:50;81.8;4.5
1;veh_18953;2016-08-10 05:37:51;82.6;2.6
1;veh_19102;2016-08-10 05:37:52;81.3;2.5
1;veh_19119;2016-08-10 05:37:53;82.4;3.3
1;veh_19124;2016-08-10 05:37:55;84.7;3.1
1;veh_19055;2016-08-10 05:37:56;84.7;3.8
1;veh_19172;2016-08-10 05:37:58;82.0;6.6
1;veh_19136;2016-08-10 05:38:03;108.6;3.7
0;veh_19129;2016-08-10 05:38:04;88.3;12.7
1;veh_19140;2016-08-10 05:38:05;102.3;3.7
0;veh_19142;2016-08-10 05:38:10;89.6;5.9
1;veh_19139;2016-08-10 05:38:11;104.7;5.0
0;veh_18960;2016-08-10 05:38:12;102.7;6.8
1;veh_19145;2016-08-10 05:38:13;83.0;15.9
1;veh_19165;2016-08-10 05:38:15;88.0;11.9
0;veh_19150;2016-08-10 05:38:16;87.4;13.1
1;veh_19166;2016-08-10 05:38:17;87.3;3.5
1;veh_19167;2016-08-10 05:38:18;87.8;4.8
0;veh_19157;2016-08-10 05:38:18;86.1;2.1
1;veh_19174;2016-08-10 05:38:20;86.8;9.7
0;veh_19132;2016-08-10 05:38:21;86.8;1.8
1;veh_19029;2016-08-10 05:38:22;84.0;1.3
1;veh_19143;2016-08-10 05:38:23;86.4;2.7
0;veh_19133;2016-08-10 05:38:23;84.6;2.1
1;veh_19017;2016-08-10 05:38:24;87.3;1.5
1;veh_19141;2016-08-10 05:38:26;94.7;5.1
0;veh_19181;2016-08-10 05:38:30;83.7;19.3
1;veh_19050;2016-08-10 05:38:31;99.9;2.2
1;veh_19200;2016-08-10 05:38:33;101.0;2.5
0;veh_19046;2016-08-10 05:38:34;95.1;5.5
1;veh_19214;2016-08-10 05:38:34;100.9;3.4
1;veh_19205;2016-08-10 05:38:36;96.9;3.1
1;veh_19207;2016-08-10 05:38:37;96.5;5.2
0;veh_19319;2016-08-10 05:38:38;96.5;2.5
1;veh_19066;2016-08-10 05:38:39;95.2;2.8
1;veh_19206;2016-08-10 05:38:41;96.3;3.7
1;veh_19229;2016-08-10 05:38:42;98.4;5.8
1;veh_19230;2016-08-10 05:38:47;105.1;1.4
1;veh_19217;2016-08-10 05:38:50;86.6;7.7
1;veh_19231;2016-08-10 05:38:52;87.6;7.4
0;veh_19096;2016-08-10 05:38:58;82.8;16.0
1;veh_19255;2016-08-10 05:38:58;108.0;4.1
1;veh_19103;2016-08-10 05:39:00;97.5;3.2
0;veh_19258;2016-08-10 05:39:04;88.2;11.6
1;veh_19260;2016-08-10 05:39:05;108.8;2.4
0;veh_19249;2016-08-10 05:39:06;89.5;9.5
1;veh_19259;2016-08-10 05:39:08;100.7;4.0
1;veh_19273;2016-08-10 05:39:09;101.8;6.7
0;veh_19117;2016-08-10 05:39:09;104.3;3.1
1;veh_19276;2016-08-10 05:39:10;101.4;6.0
0;veh_19263;2016-08-10 05:39:11;101.4;7.0
1;veh_19266;2016-08-10 05:39:12;107.9;1.7
1;veh_19186;2016-08-10 05:39:14;106.5;4.0
0;veh_19131;2016-08-10 05:39:15;103.2;6.0
1;veh_19412;2016-08-10 05:39:16;108.7;2.5
0;veh_19303;2016-08-10 05:39:16;97.9;4.5
1;veh_19267;2016-08-10 05:39:17;109.8;5.7
0;veh_19310;2016-08-10 05:39:18;100.3;3.8
1;veh_19285;2016-08-10 05:39:21;88.5;10.2
0;veh_19162;2016-08-10 05:39:22;83.6;18.5
1;veh_19295;2016-08-10 05:39:22;91.1;6.4
1;veh_19301;2016-08-10 05:39:24;93.0;5.0
0;veh_19314;2016-08-10 05:39:35;83.4;15.1
1;veh_19218;2016-08-10 05:39:36;98.8;2.2
0;veh_19344;2016-08-10 05:39:37;82.1;3.8
1;veh_19316;2016-08-10 05:39:38;100.6;3.6
1;veh_19320;2016-08-10 05:39:39;100.5;3.2
0;veh_19307;2016-08-10 05:39:39;95.1;2.1
1;veh_19327;2016-08-10 05:39:41;101.4;4.0
1;veh_19335;2016-08-10 05:39:42;96.0;1.2
1;veh_19331;2016-08-10 05:39:43;96.1;6.5
1;veh_19236;2016-08-10 05:39:45;90.3;1.6
1;veh_19253;2016-08-10 05:39:46;90.3;3.8
1;veh_19305;2016-08-10 05:39:47;90.6;5.5
0;veh_19457;2016-08-10 05:39:48;84.3;18.6
1;veh_19345;2016-08-10 05:39:49;91.6;5.8
1;veh_19277;2016-08-10 05:39:50;92.5;5.5
0;veh_19337;2016-08-10 05:39:50;84.9;6.7
0;veh_19239;2016-08-10 05:39:51;84.4;6.6
1;veh_19355;2016-08-10 05:39:52;94.5;5.4
1;veh_19271;2016-08-10 05:39:53;93.8;3.7
0;veh_19317;2016-08-10 05:39:53;87.2;6.4
1;veh_19382;2016-08-10 05:39:56;89.1;6.4
1;veh_19261;2016-08-10 05:39:57;91.4;2.1
0;veh_19358;2016-08-10 05:40:01;89.9;14.0
1;veh_19349;2016-08-10 05:40:02;103.0;6.5
0;veh_19279;2016-08-10 05:40:03;88.0;1.2
1;veh_19368;2016-08-10 05:40:05;89.7;8.3
0;veh_19366;2016-08-10 05:40:06;89.7;4.7
1;veh_19371;2016-08-10 05:40:06;90.7;6.1
1;veh_19380;2016-08-10 05:40:09;87.4;9.7
0;veh_19367;2016-08-10 05:40:12;84.4;18.1
1;veh_19500;2016-08-10 05:40:13;100.8;6.0
1;veh_19302;2016-08-10 05:40:14;102.4;5.1
1;veh_19394;2016-08-10 05:40:16;92.4;1.8
0;veh_19369;2016-08-10 05:40:16;93.1;4.3
1;veh_19385;2016-08-10 05:40:18;92.0;4.1
0;veh_19508;2016-08-10 05:40:19;92.0;5.7
1;veh_19376;2016-08-10 05:40:21;84.6;2.0
1;veh_19399;2016-08-10 05:40:22;86.1;4.5
0;veh_19297;2016-08-10 05:40:22;84.6;8.6
0;veh_19393;2016-08-10 05:40:24;83.5;19.8
1;veh_19414;2016-08-10 05:40:24;82.3;4.3
1;veh_19419;2016-08-10 05:40:25;85.1;5.8
0;veh_19424;2016-08-10 05:40:27;86.6;4.6
1;veh_19338;2016-08-10 05:40:28;96.2;1.9
0;veh_19322;2016-08-10 05:40:28;85.7;3.5
0;veh_19398;2016-08-10 05:40:31;84.9;19.5
1;veh_19429;2016-08-10 05:40:35;103.6;1.1
0;veh_19427;2016-08-10 05:40:35;84.9;15.7
0;veh_19433;2016-08-10 05:40:39;95.9;4.2
1;veh_19420;2016-08-10 05:40:41;89.0;13.6
0;veh_19437;2016-08-10 05:40:42;83.9;14.3
1;veh_19441;2016-08-10 05:40:43;89.8;3.6
1;veh_19446;2016-08-10 05:40:45;88.7;8.0
0;veh_19363;2016-08-10 05:40:46;88.1;3.4
1;veh_19456;2016-08-10 05:40:46;89.9;3.3
0;veh_19449;2016-08-10 05:40:48;89.7;13.2
1;veh_19395;2016-08-10 05:40:48;89.1;2.6
1;veh_19569;2016-08-10 05:40:49;90.7;1.8
0;veh_19564;2016-08-10 05:40:50;89.6;2.2
1;veh_19389;2016-08-10 05:40:52;105.1;2.4
1;veh_19453;2016-08-10 05:40:56;102.7;5.4
1;veh_19468;2016-08-10 05:41:00;87.7;13.7
0;veh_19467;2016-08-10 05:41:01;87.7;5.3
1;veh_19470;2016-08-10 05:41:02;89.4;11.3
0;veh_19442;2016-08-10 05:41:08;82.6;18.0
1;veh_19490;2016-08-10 05:41:09;108.1;3.4
0;veh_19525;2016-08-10 05:41:11;87.9;8.2
1;veh_19488;2016-08-10 05:41:11;93.1;6.8
1;veh_19495;2016-08-10 05:41:12;92.3;6.1
1;veh_19604;2016-08-10 05:41:14;95.4;4.4
0;veh_19432;2016-08-10 05:41:18;88.6;9.3
0;veh_19486;2016-08-10 05:41:20;88.8;14.0
0;veh_19519;2016-08-10 05:41:24;89.4;10.4
1;veh_19512;2016-08-10 05:41:25;107.2;5.3
0;veh_19496;2016-08-10 05:41:26;94.7;6.1
0;veh_19527;2016-08-10 05:41:27;89.1;10.3
1;veh_19528;2016-08-10 05:41:29;102.9;5.4
0;veh_19444;2016-08-10 05:41:29;85.1;4.1
1;veh_19640;2016-08-10 05:41:30;104.8;1.7
1;veh_19537;2016-08-10 05:41:35;109.0;2.7
0;veh_19493;2016-08-10 05:41:38;86.5;7.2
1;veh_19538;2016-08-10 05:41:38;89.6;10.0
1;veh_19550;2016-08-10 05:41:40;91.7;3.5
1;veh_19518;2016-08-10 05:41:43;108.2;4.9
1;veh_19471;2016-08-10 05:41:44;88.2;10.8
0;veh_19465;2016-08-10 05:41:45;89.3;13.0
1;veh_19556;2016-08-10 05:41:45;87.7;5.2
0;veh_19504;2016-08-10 05:41:47;88.2;8.2
1;veh_19544;2016-08-10 05:41:47;89.9;2.6
1;veh_19565;2016-08-10 05:41:49;107.5;4.3
1;veh_19571;2016-08-10 05:41:53;87.6;7.4
1;veh_19573;2016-08-10 05:41:54;98.7;1.6
0;veh_19547;2016-08-10 05:41:56;89.7;10.1
1;veh_19542;2016-08-10 05:41:56;95.2;1.8
1;veh_19507;2016-08-10 05:41:57;90.7;1.0
0;veh_19543;2016-08-10 05:41:59;79.6;11.8
1;veh_19577;2016-08-10 05:41:59;87.5;4.1
1;veh_19585;2016-08-10 05:42:00;89.7;4.0
1;veh_19605;2016-08-10 05:42:02;87.9;7.4
0;veh_19481;2016-08-10 05:42:03;84.7;6.6
1;veh_19586;2016-08-10 05:42:03;88.2;12.0
1;veh_19587;2016-08-10 05:42:05;89.5;13.9
0;veh_19539;2016-08-10 05:42:05;84.2;5.4
1;veh_19591;2016-08-10 05:42:07;85.1;6.9
1;veh_19596;2016-08-10 05:42:08;86.8;6.8
0;veh_19686;2016-08-10 05:42:09;86.8;11.8
0;veh_19575;2016-08-10 05:42:10;87.6;12.0
1;veh_19600;2016-08-10 05:42:10;89.6;5.4
1;veh_19473;2016-08-10 05:42:11;90.1;5.4
0;veh_19695;2016-08-10 05:42:12;88.9;5.0
1;veh_19555;2016-08-10 05:42:13;89.4;2.3
1;veh_19609;2016-08-10 05:42:18;107.1;3.2
0;veh_19603;2016-08-10 05:42:18;84.3;20.0
0;veh_19553;2016-08-10 05:42:20;82.4;6.7
1;veh_19612;2016-08-10 05:42:20;108.6;7.0
0;veh_19630;2016-08-10 05:42:21;83.8;1.0
1;veh_19588;2016-08-10 05:42:22;87.2;10.7
0;veh_19562;2016-08-10 05:42:23;85.3;13.3
1;veh_19613;2016-08-10 05:42:24;91.8;2.0
1;veh_19627;2016-08-10 05:42:25;90.4;4.7
0;veh_19475;2016-08-10 05:42:26;87.7;1.4
0;veh_19726;2016-08-10 05:42:28;94.0;6.6
1;veh_19624;2016-08-10 05:42:28;100.2;1.7
1;veh_19584;2016-08-10 05:42:29;87.7;1.7
1;veh_19567;2016-08-10 05:42:31;89.8;3.7
1;veh_19655;2016-08-10 05:42:32;89.2;4.0
0;veh_19619;2016-08-10 05:42:33;82.9;16.8
0;veh_19602;2016-08-10 05:42:36;83.0;17.3
1;veh_19534;2016-08-10 05:42:38;87.9;6.0
0;veh_19595;2016-08-10 05:42:38;83.0;9.7
1;veh_19582;2016-08-10 05:42:46;88.6;11.2
0;veh_19662;2016-08-10 05:42:48;82.7;19.1
1;veh_19616;2016-08-10 05:42:48;87.5;3.4
1;veh_19668;2016-08-10 05:42:50;89.1;1.3
0;veh_19772;2016-08-10 05:42:50;81.6;4.0
1;veh_19632;2016-08-10 05:42:51;95.9;6.2
0;veh_19617;2016-08-10 05:42:52;90.7;3.0
1;veh_19634;2016-08-10 05:42:53;87.5;2.6
1;veh_19647;2016-08-10 05:42:54;86.4;2.8
0;veh_19625;2016-08-10 05:42:55;92.8;3.6
1;veh_19670;2016-08-10 05:42:55;87.3;1.2
1;veh_19658;2016-08-10 05:42:57;69.9;5.9
0;veh_19680;2016-08-10 05:42:59;82.7;8.9
1;veh_19663;2016-08-10 05:43:02;93.9;1.6
0;veh_19714;2016-08-10 05:43:03;84.1;16.9
0;veh_19804;2016-08-10 05:43:05;80.4;5.4
1;veh_19716;2016-08-10 05:43:06;83.6;18.1
1;veh_19689;2016-08-10 05:43:08;83.5;10.7
0;veh_19679;2016-08-10 05:43:09;76.8;19.9
1;veh_19673;2016-08-10 05:43:10;87.1;2.1
1;veh_19675;2016-08-10 05:43:11;89.8;3.0
0;veh_19672;2016-08-10 05:43:11;72.6;5.4
1;veh_19701;2016-08-10 05:43:12;90.1;6.5
0;veh_19699;2016-08-10 05:43:17;83.4;14.8
1;veh_19703;2016-08-10 05:43:18;89.0;10.7
1;veh_19741;2016-08-10 05:43:30;96.0;6.4
0;veh_19724;2016-08-10 05:43:32;86.4;14.9
0;veh_19776;2016-08-10 05:43:41;81.4;1.6
1;veh_19745;2016-08-10 05:43:41;88.9;9.9
1;veh_19753;2016-08-10 05:43:48;84.2;17.2
1;veh_19770;2016-08-10 05:43:51;106.6;4.6
1;veh_19749;2016-08-10 05:43:53;104.0;6.9
0;veh_19780;2016-08-10 05:43:53;104.4;3.6
1;veh_19791;2016-08-10 05:43:54;103.8;5.2
1;veh_19779;2016-08-10 05:43:55;103.0;5.2
0;veh_19799;2016-08-10 05:43:57;103.5;5.3
1;veh_19800;2016-08-10 05:43:58;108.6;1.4
1;veh_19795;2016-08-10 05:43:59;102.9;1.5
0;veh_19736;2016-08-10 05:44:00;83.3;17.3
1;veh_19805;2016-08-10 05:44:01;99.9;3.4
1;veh_19820;2016-08-10 05:44:04;108.7;6.5
1;veh_19812;2016-08-10 05:44:06;96.9;6.2
0;veh_19768;2016-08-10 05:44:08;94.9;6.4
0;veh_19789;2016-08-10 05:44:16;86.9;11.2
0;veh_19926;2016-08-10 05:44:19;83.7;20.0
0;veh_19931;2016-08-10 05:44:23;89.7;13.5
1;veh_19831;2016-08-10 05:44:26;82.8;15.9
0;veh_19838;2016-08-10 05:44:27;82.8;14.7
1;veh_19835;2016-08-10 05:44:28;86.1;6.5
0;veh_19935;2016-08-10 05:44:30;84.0;3.6
1;veh_19843;2016-08-10 05:44:30;85.4;6.9
1;veh_19848;2016-08-10 05:44:31;83.6;5.1
1;veh_19869;2016-08-10 05:44:33;87.3;6.4
0;veh_19816;2016-08-10 05:44:34;87.3;3.7
1;veh_19954;2016-08-10 05:44:38;106.7;6.8
0;veh_19850;2016-08-10 05:44:40;84.8;16.6
1;veh_19871;2016-08-10 05:44:44;87.4;7.5
1;veh_19880;2016-08-10 05:44:46;87.7;4.5
0;veh_19866;2016-08-10 05:44:46;83.8;17.0
1;veh_19819;2016-08-10 05:44:47;88.4;1.1
0;veh_19876;2016-08-10 05:44:48;83.6;14.3
1;veh_19856;2016-08-10 05:44:48;89.2;1.7
1;veh_19865;2016-08-10 05:44:50;88.4;5.8
1;veh_19889;2016-08-10 05:44:51;89.7;4.9
1;veh_19900;2016-08-10 05:44:53;90.0;4.3
1;veh_19898;2016-08-10 05:44:54;89.4;5.9
0;veh_19884;2016-08-10 05:44:54;88.7;5.6
0;veh_19894;2016-08-10 05:45:08;89.4;14.4
0;veh_19916;2016-08-10 05:45:09;84.7;1.0
0;veh_19913;2016-08-10 05:45:19;84.9;18.2
1;veh_19917;2016-08-10 05:45:19;85.3;5.0
1;veh_19841;2016-08-10 05:45:20;85.0;6.6
1;veh_19929;2016-08-10 05:45:22;90.4;2.3
0;veh_19932;2016-08-10 05:45:23;92.3;2.2
1;veh_19752;2016-08-10 05:45:26;99.5;1.8
1;veh_19754;2016-08-10 05:45:27;101.5;1.9
0;veh_19908;2016-08-10 05:45:28;86.7;9.0
1;veh_19939;2016-08-10 05:45:29;99.3;6.7
1;veh_19759;2016-08-10 05:45:33;105.7;4.6
1;veh_19961;2016-08-10 05:45:35;108.6;1.0
1;veh_19802;2016-08-10 05:45:44;95.1;6.2
1;veh_19968;2016-08-10 05:45:45;107.1;1.8
0;veh_19956;2016-08-10 05:45:48;83.2;17.5
1;veh_19785;2016-08-10 05:45:49;92.1;5.2
1;veh_19766;2016-08-10 05:45:50;92.6;4.6
1;veh_19963;2016-08-10 05:45:52;89.1;12.7
1;veh_19828;2016-08-10 05:45:54;86.4;2.6
0;veh_19814;2016-08-10 05:45:54;86.7;7.2
1;veh_19978;2016-08-10 05:45:55;86.8;6.2
0;veh_19970;2016-08-10 05:45:56;86.7;11.8
1;veh_19969;2016-08-10 05:45:57;101.6;4.9
0;veh_19966;2016-08-10 05:46:02;83.5;17.8
1;veh_19851;2016-08-10 05:46:04;106.8;6.7
1;veh_19987;2016-08-10 05:46:05;107.3;1.8
1;veh_19846;2016-08-10 05:46:07;109.3;6.9
0;veh_19977;2016-08-10 05:46:08;100.5;3.1
0;veh_19979;2016-08-10 05:46:10;90.1;4.4
1;veh_19986;2016-08-10 05:46:11;88.7;11.3
0;veh_20075;2016-08-10 05:46:12;84.0;15.7
0;veh_19983;2016-08-10 05:46:15;87.5;12.1
1;veh_19868;2016-08-10 05:46:16;94.0;2.2
1;veh_20003;2016-08-10 05:46:24;108.9;5.4
1;veh_19948;2016-08-10 05:46:25;108.6;4.9
0;veh_19855;2016-08-10 05:46:26;107.9;6.6
1;veh_20001;2016-08-10 05:46:27;107.4;4.4
1;veh_20009;2016-08-10 05:46:30;109.4;5.4
0;veh_19907;2016-08-10 05:46:31;104.9;1.8
1;veh_20027;2016-08-10 05:46:31;107.4;3.2
1;veh_20012;2016-08-10 05:46:33;106.6;1.6
1;veh_20005;2016-08-10 05:46:34;106.0;2.6
1;veh_20135;2016-08-10 05:46:36;100.9;3.6
1;veh_20142;2016-08-10 05:46:37;101.9;1.1
0;veh_20004;2016-08-10 05:46:38;82.8;15.8
1;veh_20008;2016-08-10 05:46:39;105.2;4.3
1;veh_20045;2016-08-10 05:46:40;93.9;6.9
0;veh_20164;2016-08-10 05:46:50;87.9;13.6
0;veh_20010;2016-08-10 05:46:53;82.3;19.2
1;veh_20050;2016-08-10 05:46:57;87.3;12.9
1;veh_20056;2016-08-10 05:46:59;90.3;3.9
0;veh_20180;2016-08-10 05:47:00;87.4;12.1
1;veh_20035;2016-08-10 05:47:00;89.5;2.3
1;veh_20014;2016-08-10 05:47:02;89.5;5.4
1;veh_20053;2016-08-10 05:47:03;89.7;5.2
0;veh_20013;2016-08-10 05:47:04;84.9;17.7
1;veh_20068;2016-08-10 05:47:06;89.5;8.3
0;veh_20051;2016-08-10 05:47:06;82.6;7.7
0;veh_20031;2016-08-10 05:47:09;84.3;18.4
0;veh_20069;2016-08-10 05:47:14;84.0;19.1
0;veh_20039;2016-08-10 05:47:16;95.8;1.6
1;veh_20085;2016-08-10 05:47:17;83.3;18.6
1;veh_20080;2016-08-10 05:47:19;84.9;7.1
1;veh_20090;2016-08-10 05:47:22;86.6;12.9
0;veh_20228;2016-08-10 05:47:23;86.6;6.1
1;veh_20092;2016-08-10 05:47:23;85.8;5.2
0;veh_20084;2016-08-10 05:47:24;85.6;2.0
0;veh_20126;2016-08-10 05:47:25;83.6;1.1
1;veh_20048;2016-08-10 05:47:25;87.9;3.6
1;veh_20103;2016-08-10 05:47:27;92.7;2.8
1;veh_20093;2016-08-10 05:47:28;88.5;14.0
1;veh_20113;2016-08-10 05:47:32;102.1;6.9
0;veh_20041;2016-08-10 05:47:32;84.0;17.0
1;veh_20121;2016-08-10 05:47:34;104.5;4.0
1;veh_20176;2016-08-10 05:47:35;105.0;5.0
0;veh_20102;2016-08-10 05:47:36;87.8;11.1
1;veh_20059;2016-08-10 05:47:42;103.7;1.8
1;veh_20150;2016-08-10 05:47:48;83.3;17.6
1;veh_20088;2016-08-10 05:47:50;83.9;6.6
0;veh_20082;2016-08-10 05:47:50;79.6;8.1
0;veh_20281;2016-08-10 05:47:52;81.2;13.6
1;veh_20141;2016-08-10 05:47:53;104.7;5.2
1;veh_20123;2016-08-10 05:47:55;106.2;3.2
1;veh_20173;2016-08-10 05:47:57;108.5;6.0
0;veh_20127;2016-08-10 05:48:00;86.5;12.7
1;veh_20066;2016-08-10 05:48:03;108.3;3.9
1;veh_20163;2016-08-10 05:48:05;95.1;6.6
1;veh_20153;2016-08-10 05:48:07;99.5;3.9
0;veh_20191;2016-08-10 05:48:10;108.1;1.6
0;veh_20170;2016-08-10 05:48:12;108.0;6.7
1;veh_20185;2016-08-10 05:48:13;89.0;10.1
0;veh_20317;2016-08-10 05:48:14;86.0;2.7
1;veh_20197;2016-08-10 05:48:15;88.4;11.0
0;veh_20091;2016-08-10 05:48:17;83.3;18.4
0;veh_20216;2016-08-10 05:48:20;87.5;7.7
1;veh_20223;2016-08-10 05:48:24;103.0;4.8
1;veh_20194;2016-08-10 05:48:25;106.2;4.3
1;veh_20076;2016-08-10 05:48:28;86.4;11.4
0;veh_20151;2016-08-10 05:48:29;83.1;6.3
1;veh_20094;2016-08-10 05:48:30;89.7;8.7
0;veh_20188;2016-08-10 05:48:31;89.2;4.8
1;veh_20190;2016-08-10 05:48:31;88.8;1.4
1;veh_20195;2016-08-10 05:48:32;90.6;4.8
0;veh_20171;2016-08-10 05:48:32;90.6;6.9
1;veh_20202;2016-08-10 05:48:34;86.4;3.8
1;veh_20211;2016-08-10 05:48:35;85.5;1.6
0;veh_20230;2016-08-10 05:48:41;84.4;17.1
1;veh_20250;2016-08-10 05:48:42;105.0;2.0
1;veh_20260;2016-08-10 05:48:51;83.8;16.6
0;veh_20243;2016-08-10 05:48:52;83.8;5.3
0;veh_20246;2016-08-10 05:48:53;82.7;6.9
1;veh_20271;2016-08-10 05:48:53;83.4;16.9
1;veh_20278;2016-08-10 05:48:55;81.9;4.7
0;veh_20251;2016-08-10 05:48:55;81.5;1.4
1;veh_20256;2016-08-10 05:48:57;81.5;3.6
1;veh_20304;2016-08-10 05:48:58;86.7;5.3
1;veh_20307;2016-08-10 05:49:00;92.1;4.5
1;veh_20315;2016-08-10 05:49:01;95.7;4.1
0;veh_20108;2016-08-10 05:49:04;108.5;4.9
1;veh_20321;2016-08-10 05:49:05;107.6;5.1
0;veh_20264;2016-08-10 05:49:06;89.0;10.8
1;veh_20320;2016-08-10 05:49:07;106.0;6.5
1;veh_20115;2016-08-10 05:49:08;106.3;1.0
0;veh_20198;2016-08-10 05:49:08;98.7;2.9
1;veh_20367;2016-08-10 05:49:09;106.5;2.1
1;veh_20282;2016-08-10 05:49:13;109.4;5.2
0;veh_20337;2016-08-10 05:49:16;89.0;13.1
1;veh_20319;2016-08-10 05:49:18;106.8;5.6
0;veh_20295;2016-08-10 05:49:18;100.4;4.9
1;veh_20349;2016-08-10 05:49:19;97.8;2.8
1;veh_20371;2016-08-10 05:49:21;108.5;5.9
1;veh_20372;2016-08-10 05:49:22;106.7;6.5
0;veh_20232;2016-08-10 05:49:24;87.8;11.8
0;veh_20273;2016-08-10 05:49:25;88.1;10.3
1;veh_20249;2016-08-10 05:49:26;88.2;8.0
0;veh_20276;2016-08-10 05:49:27;86.7;9.6
1;veh_20289;2016-08-10 05:49:28;87.7;14.1
1;veh_20313;2016-08-10 05:49:30;88.8;4.4
1;veh_20328;2016-08-10 05:49:31;87.8;6.3
0;veh_20143;2016-08-10 05:49:35;84.8;19.4
1;veh_20120;2016-08-10 05:49:37;87.4;13.2
1;veh_20518;2016-08-10 05:49:39;86.6;8.2
0;veh_20381;2016-08-10 05:49:47;83.1;19.5
0;veh_20387;2016-08-10 05:49:52;79.1;2.8
1;veh_20400;2016-08-10 05:49:55;87.6;14.6
1;veh_20189;2016-08-10 05:49:56;89.1;6.3
0;veh_20306;2016-08-10 05:49:56;95.5;3.7
0;veh_20542;2016-08-10 05:49:58;86.8;6.2
1;veh_20389;2016-08-10 05:49:58;88.9;2.1
1;veh_20401;2016-08-10 05:49:59;89.0;13.8
1;veh_20352;2016-08-10 05:50:01;90.9;5.9
1;veh_20213;2016-08-10 05:50:03;106.9;2.5
1;veh_20268;2016-08-10 05:50:06;105.9;1.8
1;veh_20351;2016-08-10 05:50:08;107.8;5.8
0;veh_20376;2016-08-10 05:50:09;84.0;16.2
0;veh_20549;2016-08-10 05:50:11;79.4;18.1
1;veh_20394;2016-08-10 05:50:13;82.5;17.3
1;veh_20342;2016-08-10 05:50:16;98.9;3.2
0;veh_20562;2016-08-10 05:50:17;90.4;1.2
1;veh_20348;2016-08-10 05:50:18;100.9;3.0
1;veh_20478;2016-08-10 05:50:20;102.2;5.6
1;veh_20497;2016-08-10 05:50:21;104.1;6.4
1;veh_20490;2016-08-10 05:50:23;100.4;2.7
1;veh_20311;2016-08-10 05:50:25;106.4;2.4
1;veh_20498;2016-08-10 05:50:27;101.4;2.3
0;veh_20482;2016-08-10 05:50:28;84.9;16.1
1;veh_20513;2016-08-10 05:50:29;104.0;1.5
1;veh_20390;2016-08-10 05:50:30;103.6;5.2
1;veh_20523;2016-08-10 05:50:31;104.2;5.8
0;veh_20362;2016-08-10 05:50:32;83.0;19.9
1;veh_20395;2016-08-10 05:50:33;86.0;4.2
1;veh_20329;2016-08-10 05:50:35;93.3;4.3
0;veh_20366;2016-08-10 05:50:37;87.2;8.1
1;veh_20529;2016-08-10 05:50:44;104.1;3.8
1;veh_20496;2016-08-10 05:50:48;88.1;14.1
0;veh_20385;2016-08-10 05:50:50;89.2;14.7
1;veh_20541;2016-08-10 05:50:51;88.5;13.4
1;veh_20553;2016-08-10 05:50:54;105.8;1.8
1;veh_20650;2016-08-10 05:50:57;87.6;8.6
0;veh_20357;2016-08-10 05:50:57;84.8;6.3
1;veh_20561;2016-08-10 05:51:03;107.1;4.8
0;veh_20568;2016-08-10 05:51:04;106.8;5.5
0;veh_20563;2016-08-10 05:51:06;109.6;4.8
1;veh_20558;2016-08-10 05:51:07;104.3;5.2
1;veh_20577;2016-08-10 05:51:09;102.2;1.4
0;veh_20456;2016-08-10 05:51:10;89.4;10.9
1;veh_20406;2016-08-10 05:51:20;104.6;3.2
0;veh_20587;2016-08-10 05:51:20;88.9;10.9
1;veh_20487;2016-08-10 05:51:22;101.2;5.1
0;veh_20428;2016-08-10 05:51:23;83.2;19.9
1;veh_20582;2016-08-10 05:51:26;101.3;4.2
1;veh_20590;2016-08-10 05:51:28;104.8;1.7
0;veh_20346;2016-08-10 05:51:29;100.8;6.5
1;veh_20507;2016-08-10 05:51:29;102.5;1.7
