faixa;veh_id;timestamp;velocidade;comprimento
0;veh_1503;2016-08-10 01:21:13;57.7;3.2
0;veh_1536;2016-08-10 01:22:25;62.7;4.6
0;veh_1549;2016-08-10 01:22:57;69.0;8.3
0;veh_1578;2016-08-10 01:23:56;57.8;13.2
0;veh_1582;2016-08-10 01:24:02;47.9;1.8
0;veh_1609;2016-08-10 01:25:38;57.3;13.4
0;veh_1692;2016-08-10 01:30:34;63.7;2.2
0;veh_1768;2016-08-10 01:32:40;56.4;11.1
0;veh_1769;2016-08-10 01:32:46;45.5;1.0
0;veh_1781;2016-08-10 01:33:04;63.7;2.4
0;veh_1780;2016-08-10 01:33:08;49.9;5.9
0;veh_1800;2016-08-10 01:33:38;45.4;11.3
0;veh_1826;2016-08-10 01:34:30;53.9;12.1
0;veh_1830;2016-08-10 01:34:39;63.6;15.7
0;veh_1861;2016-08-10 01:35:56;74.1;5.0
0;veh_1891;2016-08-10 01:36:57;63.0;14.2
0;veh_1892;2016-08-10 01:37:00;60.8;3.6
0;veh_1964;2016-08-10 01:40:24;53.2;9.7
0;veh_1972;2016-08-10 01:40:28;60.3;6.2
0;veh_1992;2016-08-10 01:41:12;50.5;17.0
0;veh_2003;2016-08-10 01:41:37;67.6;8.0
0;veh_2013;2016-08-10 01:41:47;55.0;5.1
0;veh_2032;2016-08-10 01:42:49;57.5;3.4
0;veh_2076;2016-08-10 01:44:32;61.4;15.0
0;veh_2095;2016-08-10 01:45:45;57.4;4.4
0;veh_2207;2016-08-10 01:48:40;56.4;8.1
0;veh_2222;2016-08-10 01:49:11;63.4;1.1
0;veh_2229;2016-08-10 01:49:21;64.7;4.6
0;veh_2227;2016-08-10 01:49:27;49.6;3.4
0;veh_2240;2016-08-10 01:49:47;58.4;1.6
0;veh_2254;2016-08-10 01:50:07;53.6;6.0
0;veh_2258;2016-08-10 01:50:09;57.0;2.3
0;veh_2324;2016-08-10 01:52:59;50.8;3.4
0;veh_2330;2016-08-10 01:53:11;57.6;2.7
0;veh_2392;2016-08-10 01:55:23;64.5;19.0
0;veh_2400;2016-08-10 01:55:36;71.9;13.8
0;veh_2407;2016-08-10 01:55:52;69.2;1.3
0;veh_2423;2016-08-10 01:56:26;58.7;3.8
0;veh_2456;2016-08-10 01:57:23;62.7;14.1
0;veh_2489;2016-08-10 01:58:32;62.0;14.3
0;veh_2611;2016-08-10 02:02:52;50.8;3.1
0;veh_2670;2016-08-10 02:04:23;60.4;6.3
0;veh_2689;2016-08-10 02:05:08;56.8;1.4
0;veh_2707;2016-08-10 02:05:37;61.3;3.2
0;veh_2740;2016-08-10 02:06:57;64.4;9.2
0;veh_2752;2016-08-10 02:07:32;52.8;8.1
0;veh_2757;2016-08-10 02:07:49;53.5;5.1
0;veh_2796;2016-08-10 02:09:02;50.3;3.7
0;veh_2866;2016-08-10 02:11:11;59.3;5.3
0;veh_2888;2016-08-10 02:12:03;47.7;8.6
0;veh_2916;2016-08-10 02:13:01;55.8;3.1
0;veh_2935;2016-08-10 02:13:59;59.0;1.4
0;veh_2977;2016-08-10 02:15:42;55.4;18.2
0;veh_2987;2016-08-10 02:15:51;57.0;11.4
0;veh_2992;2016-08-10 02:15:53;57.2;4.2
0;veh_3028;2016-08-10 02:16:29;65.6;3.4
0;veh_3090;2016-08-10 02:17:12;62.5;1.3
0;veh_3102;2016-08-10 02:17:36;49.4;6.9
0;veh_3135;2016-08-10 02:18:27;57.9;3.0
0;veh_3139;2016-08-10 02:18:29;56.8;1.1
0;veh_3168;2016-08-10 02:19:17;55.5;13.7
0;veh_3173;2016-08-10 02:19:27;43.6;1.1
0;veh_3185;2016-08-10 02:19:49;42.8;3.3
0;veh_3222;2016-08-10 02:20:13;61.9;4.4
0;veh_3305;2016-08-10 02:22:05;54.0;2.0
0;veh_3321;2016-08-10 02:22:35;61.6;5.2
0;veh_3348;2016-08-10 02:23:13;59.1;12.4
0;veh_3373;2016-08-10 02:23:51;54.6;13.1
0;veh_3427;2016-08-10 02:25:11;41.3;4.8
0;veh_3471;2016-08-10 02:26:28;49.7;10.4
0;veh_3494;2016-08-10 02:27:01;61.3;16.6
0;veh_3495;2016-08-10 02:27:04;63.1;4.8
0;veh_3506;2016-08-10 02:27:10;61.3;1.2
0;veh_3513;2016-08-10 02:27:22;60.6;2.0
0;veh_3521;2016-08-10 02:27:31;54.0;1.6
0;veh_3602;2016-08-10 02:30:04;57.5;2.1
0;veh_3627;2016-08-10 02:30:44;62.8;3.7
0;veh_3655;2016-08-10 02:31:30;63.5;3.3
0;veh_3704;2016-08-10 02:32:31;52.5;17.9
0;veh_3723;2016-08-10 02:32:50;56.1;10.4
0;veh_3769;2016-08-10 02:33:41;59.2;2.7
0;veh_3780;2016-08-10 02:33:59;54.7;17.6
0;veh_3786;2016-08-10 02:34:02;55.7;3.8
0;veh_3836;2016-08-10 02:35:05;56.4;12.5
0;veh_3838;2016-08-10 02:35:07;52.7;14.3
0;veh_3856;2016-08-10 02:35:28;61.1;3.6
0;veh_3903;2016-08-10 02:36:41;57.7;2.0
0;veh_3992;2016-08-10 02:38:16;63.0;3.1
0;veh_3997;2016-08-10 02:38:32;65.9;7.0
0;veh_4031;2016-08-10 02:39:11;63.6;8.9
0;veh_4030;2016-08-10 02:39:13;49.2;5.1
0;veh_4053;2016-08-10 02:39:32;60.8;1.0
0;veh_4072;2016-08-10 02:40:00;58.3;2.1
0;veh_4086;2016-08-10 02:40:24;73.2;1.9
0;veh_4085;2016-08-10 02:40:26;58.7;4.3
0;veh_4089;2016-08-10 02:40:27;57.5;2.0
0;veh_4088;2016-08-10 02:40:33;43.3;2.1
0;veh_4128;2016-08-10 02:41:23;51.4;6.3
0;veh_4191;2016-08-10 02:43:14;62.3;18.1
0;veh_4257;2016-08-10 02:44:52;58.3;3.9
0;veh_4322;2016-08-10 02:46:10;52.2;1.3
0;veh_4365;2016-08-10 02:46:54;50.5;4.9
0;veh_4381;2016-08-10 02:47:13;57.4;14.9
0;veh_4418;2016-08-10 02:47:47;63.1;3.7
0;veh_4443;2016-08-10 02:48:16;62.2;6.2
0;veh_4449;2016-08-10 02:48:35;58.0;19.6
0;veh_4467;2016-08-10 02:48:49;63.0;8.4
0;veh_4540;2016-08-10 02:50:16;54.7;2.3
0;veh_4534;2016-08-10 02:50:20;64.0;12.9
0;veh_4551;2016-08-10 02:50:28;55.8;6.2
0;veh_4569;2016-08-10 02:51:02;48.2;1.2
0;veh_4590;2016-08-10 02:51:19;67.8;1.1
0;veh_4611;2016-08-10 02:51:43;55.5;1.8
0;veh_4643;2016-08-10 02:52:12;55.9;5.8
0;veh_4726;2016-08-10 02:53:53;48.7;18.8
0;veh_4732;2016-08-10 02:53:57;67.6;5.4
0;veh_4776;2016-08-10 02:54:32;54.0;3.0
0;veh_4793;2016-08-10 02:54:50;64.5;5.5
0;veh_4829;2016-08-10 02:55:40;60.4;2.3
0;veh_4833;2016-08-10 02:55:54;59.4;5.1
0;veh_4846;2016-08-10 02:56:09;63.4;4.0
0;veh_4868;2016-08-10 02:56:32;68.8;6.3
0;veh_4902;2016-08-10 02:57:20;64.7;3.7
0;veh_4914;2016-08-10 02:57:25;67.9;12.9
0;veh_4907;2016-08-10 02:57:38;59.5;12.2
0;veh_4995;2016-08-10 02:59:01;60.2;2.2
0;veh_5016;2016-08-10 02:59:48;54.0;11.0
0;veh_5033;2016-08-10 03:00:17;58.1;15.0
0;veh_5074;2016-08-10 03:01:04;59.8;5.3
0;veh_5098;2016-08-10 03:01:17;57.7;9.3
0;veh_5150;2016-08-10 03:02:18;47.5;7.3
0;veh_5157;2016-08-10 03:02:25;51.6;11.4
0;veh_5158;2016-08-10 03:02:27;50.1;2.7
0;veh_5166;2016-08-10 03:02:29;60.0;6.2
0;veh_5170;2016-08-10 03:02:31;58.0;5.4
0;veh_5169;2016-08-10 03:02:35;68.0;5.4
0;veh_5185;2016-08-10 03:02:48;53.0;6.0
0;veh_5195;2016-08-10 03:02:58;61.3;15.1
0;veh_5197;2016-08-10 03:03:00;52.6;2.1
0;veh_5200;2016-08-10 03:03:02;54.1;11.3
0;veh_5201;2016-08-10 03:03:06;49.5;6.4
0;veh_5270;2016-08-10 03:04:13;54.1;2.8
0;veh_5395;2016-08-10 03:05:35;58.0;3.4
0;veh_5375;2016-08-10 03:05:40;51.5;5.1
0;veh_5394;2016-08-10 03:05:53;54.4;4.9
0;veh_5406;2016-08-10 03:06:08;50.9;5.7
0;veh_5460;2016-08-10 03:06:59;68.5;12.0
0;veh_5477;2016-08-10 03:07:15;57.5;1.0
0;veh_5538;2016-08-10 03:08:30;59.6;12.4
0;veh_5557;2016-08-10 03:08:49;59.0;6.0
0;veh_5570;2016-08-10 03:08:56;61.8;4.0
0;veh_5677;2016-08-10 03:10:46;50.1;3.8
0;veh_5686;2016-08-10 03:10:57;58.0;4.5
0;veh_5688;2016-08-10 03:10:58;59.5;4.6
0;veh_5694;2016-08-10 03:11:03;60.9;4.7
0;veh_5698;2016-08-10 03:11:06;58.1;8.7
0;veh_5724;2016-08-10 03:11:13;50.1;8.8
0;veh_5707;2016-08-10 03:11:15;48.6;2.5
0;veh_5709;2016-08-10 03:11:21;66.6;1.8
0;veh_5757;2016-08-10 03:12:02;58.9;3.9
0;veh_5762;2016-08-10 03:12:10;49.3;14.3
0;veh_5784;2016-08-10 03:12:31;55.5;5.7
0;veh_5789;2016-08-10 03:12:47;60.8;17.8
0;veh_5854;2016-08-10 03:14:08;57.3;6.7
0;veh_5886;2016-08-10 03:15:01;54.3;11.5
0;veh_5959;2016-08-10 03:16:12;59.1;4.9
0;veh_5969;2016-08-10 03:16:14;63.1;4.0
0;veh_5968;2016-08-10 03:16:26;57.6;3.5
0;veh_5998;2016-08-10 03:16:43;48.1;11.9
0;veh_6026;2016-08-10 03:16:57;61.4;5.3
0;veh_6048;2016-08-10 03:17:14;65.2;5.8
0;veh_6040;2016-08-10 03:17:34;67.3;5.1
0;veh_6070;2016-08-10 03:17:49;64.3;6.3
0;veh_6081;2016-08-10 03:17:58;53.5;5.4
0;veh_6122;2016-08-10 03:18:15;59.9;16.7
0;veh_6168;2016-08-10 03:18:59;57.3;2.2
0;veh_6192;2016-08-10 03:19:14;46.7;12.6
0;veh_6221;2016-08-10 03:19:38;51.3;18.7
0;veh_6220;2016-08-10 03:19:41;44.4;5.2
0;veh_6228;2016-08-10 03:19:43;46.4;4.3
0;veh_6234;2016-08-10 03:19:45;48.6;1.7
0;veh_6283;2016-08-10 03:20:11;56.1;2.5
0;veh_6260;2016-08-10 03:20:12;48.5;4.5
0;veh_6281;2016-08-10 03:20:25;62.3;3.9
0;veh_6287;2016-08-10 03:20:27;60.9;1.9
0;veh_6312;2016-08-10 03:20:50;54.4;1.4
0;veh_6322;2016-08-10 03:21:01;62.3;8.1
0;veh_6396;2016-08-10 03:22:15;54.9;1.8
0;veh_6430;2016-08-10 03:22:37;67.6;9.6
0;veh_6437;2016-08-10 03:22:40;63.4;9.0
0;veh_6446;2016-08-10 03:22:46;58.0;5.2
0;veh_6453;2016-08-10 03:22:51;73.0;18.8
0;veh_6489;2016-08-10 03:23:27;43.6;6.1
0;veh_6493;2016-08-10 03:23:29;46.7;7.4
0;veh_6490;2016-08-10 03:23:32;46.3;19.8
0;veh_6532;2016-08-10 03:23:49;64.9;5.8
0;veh_6549;2016-08-10 03:24:08;50.2;10.1
0;veh_6555;2016-08-10 03:24:17;52.3;4.7
0;veh_6662;2016-08-10 03:25:25;63.5;3.4
0;veh_6666;2016-08-10 03:25:29;66.8;11.4
0;veh_6677;2016-08-10 03:25:43;57.4;1.8
0;veh_6716;2016-08-10 03:26:13;63.1;7.0
0;veh_6713;2016-08-10 03:26:17;46.4;8.8
0;veh_6750;2016-08-10 03:26:50;43.6;12.5
0;veh_6764;2016-08-10 03:26:59;62.1;4.9
0;veh_6939;2016-08-10 03:30:11;70.8;5.8
0;veh_7011;2016-08-10 03:31:21;57.0;16.5
0;veh_6989;2016-08-10 03:31:24;51.8;1.1
0;veh_7008;2016-08-10 03:31:27;61.0;7.9
0;veh_7032;2016-08-10 03:31:36;66.7;2.5
0;veh_7038;2016-08-10 03:31:43;58.1;13.6
0;veh_7058;2016-08-10 03:32:00;62.5;3.6
0;veh_7083;2016-08-10 03:32:14;62.2;4.0
0;veh_7062;2016-08-10 03:32:34;66.0;10.0
0;veh_7115;2016-08-10 03:32:36;58.2;5.6
0;veh_7129;2016-08-10 03:32:58;65.6;1.9
0;veh_7138;2016-08-10 03:33:02;46.0;13.9
0;veh_7157;2016-08-10 03:33:20;58.4;5.2
0;veh_7159;2016-08-10 03:33:27;56.2;5.9
0;veh_7160;2016-08-10 03:33:40;51.0;19.4
0;veh_7198;2016-08-10 03:34:04;55.8;6.5
0;veh_7201;2016-08-10 03:34:07;59.1;1.4
0;veh_7206;2016-08-10 03:34:11;59.4;3.6
0;veh_7218;2016-08-10 03:34:13;60.8;4.5
0;veh_7213;2016-08-10 03:34:14;49.8;1.5
0;veh_7251;2016-08-10 03:34:39;59.0;6.9
0;veh_7317;2016-08-10 03:35:29;55.6;5.3
0;veh_7368;2016-08-10 03:35:54;64.8;5.9
0;veh_7370;2016-08-10 03:35:55;54.1;4.8
0;veh_7377;2016-08-10 03:35:58;60.7;4.4
0;veh_7373;2016-08-10 03:36:08;55.4;10.8
0;veh_7391;2016-08-10 03:36:15;66.2;7.7
0;veh_7488;2016-08-10 03:37:38;60.2;17.0
0;veh_7493;2016-08-10 03:37:40;57.0;4.1
0;veh_7520;2016-08-10 03:38:17;56.5;6.7
0;veh_7524;2016-08-10 03:38:19;59.5;8.0
0;veh_7519;2016-08-10 03:38:21;55.8;3.7
0;veh_7559;2016-08-10 03:38:53;58.6;3.2
0;veh_7576;2016-08-10 03:39:02;61.8;4.2
0;veh_7598;2016-08-10 03:39:18;52.1;4.2
0;veh_7607;2016-08-10 03:39:21;59.0;5.0
0;veh_7626;2016-08-10 03:39:36;58.1;2.8
0;veh_7621;2016-08-10 03:39:39;52.7;8.8
0;veh_7684;2016-08-10 03:40:51;67.8;6.5
0;veh_7749;2016-08-10 03:41:19;61.1;3.1
0;veh_7748;2016-08-10 03:41:21;53.9;12.7
0;veh_7767;2016-08-10 03:41:32;50.7;7.8
0;veh_7769;2016-08-10 03:41:40;52.1;5.6
0;veh_7824;2016-08-10 03:41:43;61.1;18.3
0;veh_7821;2016-08-10 03:42:11;61.9;6.7
0;veh_7867;2016-08-10 03:42:46;70.5;6.0
0;veh_7863;2016-08-10 03:43:01;54.8;19.5
0;veh_7996;2016-08-10 03:44:46;64.3;5.4
0;veh_8001;2016-08-10 03:44:52;66.8;12.1
0;veh_8066;2016-08-10 03:45:46;62.3;6.5
0;veh_8067;2016-08-10 03:46:07;56.3;6.9
0;veh_8108;2016-08-10 03:46:11;50.2;1.3
0;veh_8078;2016-08-10 03:46:18;56.5;2.5
0;veh_8094;2016-08-10 03:46:24;59.2;3.3
0;veh_8091;2016-08-10 03:46:31;67.1;3.3
0;veh_8115;2016-08-10 03:46:54;41.3;11.4
0;veh_8170;2016-08-10 03:47:06;53.4;13.4
0;veh_8153;2016-08-10 03:47:09;61.3;5.6
0;veh_8152;2016-08-10 03:47:11;51.9;3.2
0;veh_8189;2016-08-10 03:47:19;56.9;15.0
0;veh_8194;2016-08-10 03:47:30;45.3;5.7
0;veh_8231;2016-08-10 03:47:40;63.1;6.4
0;veh_8243;2016-08-10 03:47:45;64.5;2.0
0;veh_8216;2016-08-10 03:48:00;45.7;3.7
0;veh_8245;2016-08-10 03:48:21;54.0;18.2
0;veh_8314;2016-08-10 03:48:27;61.8;5.4
0;veh_8306;2016-08-10 03:48:49;52.0;17.9
0;veh_8452;2016-08-10 03:50:07;53.0;13.1
0;veh_8478;2016-08-10 03:50:43;51.1;3.1
0;veh_8501;2016-08-10 03:50:47;59.8;10.6
0;veh_8517;2016-08-10 03:50:52;50.7;2.5
0;veh_8510;2016-08-10 03:50:57;68.6;4.4
0;veh_8520;2016-08-10 03:50:59;62.7;1.5
0;veh_8530;2016-08-10 03:51:00;57.6;2.2
0;veh_8534;2016-08-10 03:51:07;63.4;3.0
0;veh_8521;2016-08-10 03:51:22;70.4;18.2
0;veh_8623;2016-08-10 03:52:00;61.8;5.3
0;veh_8700;2016-08-10 03:53:03;55.9;1.6
0;veh_8745;2016-08-10 03:53:34;59.0;1.2
0;veh_8772;2016-08-10 03:53:53;67.4;10.1
0;veh_8779;2016-08-10 03:53:56;58.7;1.8
0;veh_8812;2016-08-10 03:54:25;51.7;10.4
0;veh_8813;2016-08-10 03:54:29;58.1;12.8
0;veh_8832;2016-08-10 03:54:41;57.7;3.5
0;veh_8872;2016-08-10 03:54:52;62.3;6.9
0;veh_8879;2016-08-10 03:55:23;51.7;2.0
0;veh_8889;2016-08-10 03:55:34;58.8;4.6
0;veh_8940;2016-08-10 03:56:17;61.3;3.9
0;veh_8952;2016-08-10 03:56:21;57.5;3.5
0;veh_8996;2016-08-10 03:56:54;60.4;3.6
0;veh_9002;2016-08-10 03:57:02;64.0;4.6
0;veh_9030;2016-08-10 03:57:16;62.9;1.7
0;veh_9122;2016-08-10 03:58:25;45.9;1.3
0;veh_9218;2016-08-10 03:59:35;52.8;6.8
0;veh_9263;2016-08-10 04:00:10;50.7;6.8
0;veh_9272;2016-08-10 04:00:22;55.2;6.6
0;veh_9292;2016-08-10 04:00:43;54.5;1.8
0;veh_9379;2016-08-10 04:01:02;66.1;19.4
0;veh_9386;2016-08-10 04:01:35;66.4;4.4
0;veh_9401;2016-08-10 04:01:46;63.0;4.5
0;veh_9413;2016-08-10 04:01:50;58.6;10.7
0;veh_9418;2016-08-10 04:02:01;42.2;7.6
0;veh_9433;2016-08-10 04:02:04;44.2;6.7
0;veh_9429;2016-08-10 04:02:17;61.5;15.6
0;veh_9453;2016-08-10 04:02:19;62.3;2.5
0;veh_9472;2016-08-10 04:02:23;60.6;7.6
0;veh_9444;2016-08-10 04:02:26;51.0;4.2
0;veh_9417;2016-08-10 04:02:33;62.6;3.0
0;veh_9492;2016-08-10 04:02:35;58.9;6.8
0;veh_9494;2016-08-10 04:02:38;50.1;5.5
0;veh_9541;2016-08-10 04:03:14;58.8;3.7
0;veh_9585;2016-08-10 04:03:24;64.5;5.4
0;veh_9491;2016-08-10 04:03:28;73.4;10.4
0;veh_9623;2016-08-10 04:03:52;52.6;1.6
0;veh_9628;2016-08-10 04:03:54;46.5;4.8
0;veh_9577;2016-08-10 04:04:00;49.2;11.7
0;veh_9651;2016-08-10 04:04:05;61.4;1.6
0;veh_9652;2016-08-10 04:04:07;59.0;5.8
0;veh_9642;2016-08-10 04:04:17;62.3;6.4
0;veh_9668;2016-08-10 04:04:19;47.7;5.7
0;veh_9720;2016-08-10 04:04:31;56.4;1.6
0;veh_9687;2016-08-10 04:04:34;53.2;1.3
0;veh_9695;2016-08-10 04:04:35;52.9;4.5
0;veh_9689;2016-08-10 04:04:37;48.1;1.4
0;veh_9693;2016-08-10 04:04:39;57.5;5.1
0;veh_9750;2016-08-10 04:05:22;56.2;6.1
0;veh_9789;2016-08-10 04:05:29;60.3;7.9
0;veh_9794;2016-08-10 04:05:31;65.7;4.7
0;veh_9803;2016-08-10 04:05:53;53.0;2.8
0;veh_9876;2016-08-10 04:06:28;59.5;19.7
0;veh_9882;2016-08-10 04:06:31;50.9;4.0
0;veh_9978;2016-08-10 04:07:38;58.1;15.3
0;veh_10040;2016-08-10 04:07:50;55.9;10.9
0;veh_9989;2016-08-10 04:08:24;45.1;2.9
0;veh_10036;2016-08-10 04:08:44;61.6;6.3
0;veh_10136;2016-08-10 04:08:53;65.3;2.0
0;veh_10110;2016-08-10 04:08:55;57.6;4.7
0;veh_10115;2016-08-10 04:08:57;61.9;6.0
0;veh_10108;2016-08-10 04:08:59;60.0;1.3
0;veh_10162;2016-08-10 04:09:30;55.0;4.0
0;veh_10130;2016-08-10 04:09:35;64.7;2.5
0;veh_10153;2016-08-10 04:09:41;49.2;5.8
0;veh_10167;2016-08-10 04:10:06;58.5;2.4
0;veh_10222;2016-08-10 04:10:14;60.7;9.1
0;veh_10265;2016-08-10 04:10:36;64.8;1.2
0;veh_10263;2016-08-10 04:10:37;62.9;5.3
0;veh_10273;2016-08-10 04:10:43;51.0;1.7
0;veh_10329;2016-08-10 04:11:14;70.8;6.1
0;veh_10278;2016-08-10 04:11:25;60.5;13.4
0;veh_10361;2016-08-10 04:11:30;58.4;9.0
0;veh_10281;2016-08-10 04:11:32;58.1;3.4
0;veh_10363;2016-08-10 04:11:33;56.6;4.6
0;veh_10293;2016-08-10 04:11:43;54.9;14.1
0;veh_10408;2016-08-10 04:12:05;71.3;4.7
0;veh_10448;2016-08-10 04:12:27;56.7;11.5
0;veh_10535;2016-08-10 04:13:44;56.2;2.8
0;veh_10718;2016-08-10 04:16:24;61.1;4.7
0;veh_10734;2016-08-10 04:16:40;66.3;7.0
0;veh_10746;2016-08-10 04:16:50;57.1;2.5
0;veh_10760;2016-08-10 04:16:51;59.3;6.5
0;veh_10765;2016-08-10 04:16:59;67.0;8.8
0;veh_10774;2016-08-10 04:17:08;64.4;6.4
0;veh_10787;2016-08-10 04:17:18;58.7;19.3
0;veh_10821;2016-08-10 04:17:26;70.6;4.2
0;veh_10779;2016-08-10 04:17:30;64.0;5.8
0;veh_10831;2016-08-10 04:17:35;48.7;2.6
0;veh_10838;2016-08-10 04:17:50;51.6;1.9
0;veh_10904;2016-08-10 04:18:25;65.3;12.6
0;veh_10958;2016-08-10 04:18:27;57.3;5.4
0;veh_10909;2016-08-10 04:18:41;60.1;4.5
0;veh_10976;2016-08-10 04:19:04;66.4;6.2
0;veh_10975;2016-08-10 04:19:10;59.2;1.2
0;veh_11004;2016-08-10 04:19:35;52.5;14.4
0;veh_11083;2016-08-10 04:20:07;68.0;5.6
0;veh_11130;2016-08-10 04:20:51;63.3;8.3
0;veh_11263;2016-08-10 04:21:47;63.7;8.3
0;veh_11319;2016-08-10 04:22:25;59.2;4.7
0;veh_11338;2016-08-10 04:22:46;46.5;13.3
0;veh_11370;2016-08-10 04:22:57;55.8;1.6
0;veh_11394;2016-08-10 04:23:12;57.6;3.9
0;veh_11372;2016-08-10 04:23:15;59.6;11.3
0;veh_11402;2016-08-10 04:23:16;60.0;1.3
0;veh_11437;2016-08-10 04:23:38;63.4;16.8
0;veh_11464;2016-08-10 04:23:54;56.9;6.7
0;veh_11477;2016-08-10 04:24:38;62.6;4.6
0;veh_11505;2016-08-10 04:24:57;64.1;3.2
0;veh_11513;2016-08-10 04:25:08;59.1;11.9
0;veh_11620;2016-08-10 04:25:35;58.6;4.6
0;veh_11634;2016-08-10 04:25:54;56.2;12.2
0;veh_11669;2016-08-10 04:26:15;59.3;14.1
0;veh_11673;2016-08-10 04:26:23;73.1;4.7
0;veh_11802;2016-08-10 04:27:36;62.1;4.2
0;veh_11742;2016-08-10 04:27:39;50.3;12.0
0;veh_11795;2016-08-10 04:28:13;54.6;4.6
0;veh_11860;2016-08-10 04:28:18;60.6;6.6
0;veh_11858;2016-08-10 04:28:27;59.3;2.9
0;veh_11896;2016-08-10 04:28:40;59.3;6.5
0;veh_11914;2016-08-10 04:28:55;62.1;4.4
0;veh_11932;2016-08-10 04:29:05;51.8;3.1
0;veh_11946;2016-08-10 04:29:15;54.4;8.9
0;veh_11971;2016-08-10 04:29:43;46.5;4.6
0;veh_12012;2016-08-10 04:29:45;50.5;17.6
0;veh_11999;2016-08-10 04:29:57;60.6;3.4
0;veh_12039;2016-08-10 04:30:12;60.0;5.5
0;veh_12061;2016-08-10 04:30:58;50.3;3.8
0;veh_12114;2016-08-10 04:31:11;59.6;4.9
0;veh_12112;2016-08-10 04:31:13;52.5;1.1
0;veh_12068;2016-08-10 04:31:16;59.7;2.3
0;veh_12153;2016-08-10 04:31:26;66.8;2.4
0;veh_12174;2016-08-10 04:31:38;62.0;4.1
0;veh_12237;2016-08-10 04:32:12;58.8;13.1
0;veh_12263;2016-08-10 04:32:20;62.3;4.7
0;veh_12247;2016-08-10 04:32:28;59.9;4.6
0;veh_12235;2016-08-10 04:32:45;51.7;2.8
0;veh_12347;2016-08-10 04:33:13;60.1;4.4
0;veh_12292;2016-08-10 04:33:15;53.6;1.4
0;veh_12344;2016-08-10 04:33:32;52.5;1.2
0;veh_12355;2016-08-10 04:33:36;65.2;16.7
0;veh_12455;2016-08-10 04:33:58;63.0;7.5
0;veh_12446;2016-08-10 04:34:20;51.2;1.7
0;veh_12413;2016-08-10 04:34:31;61.4;3.5
0;veh_12415;2016-08-10 04:34:32;54.3;5.4
0;veh_12493;2016-08-10 04:34:48;55.2;9.4
0;veh_12431;2016-08-10 04:34:50;52.0;5.8
0;veh_12464;2016-08-10 04:35:00;63.1;1.5
